price_sq,panel,brick,LAF,presoc,soc,postsoc,center,mid,suburban,rural,kinder_garden,metro_station,rooms
2047.619048,0,1,0,0,1,0,1,0,0,0,0,1,2
2317.460317,0,1,0,0,0,1,0,0,1,0,0,0,4
1412.9,0,1,0,0,0,1,0,0,0,1,0,0,1
1523.728814,0,1,0,0,0,1,0,0,1,0,0,0,2
2083.333333,0,1,0,0,0,1,0,0,1,0,0,0,3
1350,0,1,0,0,0,1,0,0,1,0,0,0,2
1578,0,1,0,0,0,1,0,0,1,0,0,0,1
1589.27027,0,1,0,0,0,1,0,0,1,0,0,0,2
1832.25974,0,1,0,0,0,1,0,0,1,0,0,0,2
1623.689189,0,1,0,0,0,1,0,0,1,0,0,0,2
1830.694444,0,1,0,0,0,1,0,0,1,0,0,0,2
1588.636364,1,0,0,0,1,0,0,0,1,0,0,0,2
1829.268293,0,1,0,0,0,1,0,0,1,0,0,0,2
1888.392857,0,1,0,0,0,1,0,0,1,0,0,0,3
1820.175439,0,1,0,0,0,1,0,0,1,0,0,0,3
1358.695652,0,1,0,0,0,1,0,0,1,0,0,0,2
1400,0,1,0,0,0,1,0,0,1,0,0,0,2
1839.705263,0,1,0,0,0,1,0,0,1,0,0,0,3
2090.909091,0,1,0,0,0,1,0,0,1,0,0,0,2
1681.253731,0,1,0,0,0,1,0,0,1,0,0,0,2
1350.009647,0,1,0,0,0,1,0,1,0,0,0,0,1
2076.923077,0,0,1,0,1,0,0,0,1,0,0,0,2
2210.526316,0,1,0,0,1,0,0,1,0,0,0,0,3
2203.181818,0,1,0,0,0,1,0,0,1,0,0,0,3
1350.004424,0,1,0,0,0,1,0,0,1,0,0,0,3
1455.3,0,1,0,0,0,1,0,0,1,0,0,0,3
2000,0,0,1,0,1,0,0,1,0,0,0,0,2
1827.272727,0,1,0,0,0,1,0,0,1,0,0,0,3
1694.978723,0,1,0,0,0,1,0,0,1,0,0,0,2
1389.090909,0,1,0,0,0,1,0,0,0,1,0,0,1
1058.394161,0,1,0,0,0,1,0,0,1,0,0,0,4
2350,0,0,1,0,0,1,0,0,1,0,0,0,2
1875,0,1,0,0,0,1,0,1,0,0,0,0,2
2000,0,0,1,0,1,0,0,1,0,0,0,0,3
2981.36646,0,1,0,1,0,0,1,0,0,0,0,0,4
1181.017823,0,1,0,0,0,1,0,1,0,0,0,0,2
1511.702128,0,1,0,0,0,1,0,0,0,1,0,0,3
2062.5,0,0,1,0,1,0,0,1,0,0,0,0,2
1425,0,1,0,0,1,0,1,0,0,0,0,0,3
1859.5911,0,1,0,0,0,1,0,0,1,0,0,0,2
1729.19109,0,1,0,0,0,1,0,0,1,0,0,0,3
1583.338305,0,1,0,0,0,1,0,0,1,0,0,0,2
1541.668076,0,1,0,0,0,1,0,0,1,0,0,0,2
1604.137931,0,1,0,0,0,1,0,0,1,0,0,0,2
1597.423729,0,1,0,0,0,1,0,0,1,0,0,0,3
1287.5,0,1,0,0,0,1,0,0,1,0,0,0,3
2931.372549,0,1,0,0,0,1,0,0,1,0,1,0,3
1880.597015,0,1,0,0,0,1,0,0,1,0,1,0,2
1536.363636,0,1,0,0,0,1,0,0,1,0,1,0,3
1504.761905,0,1,0,0,0,1,0,0,0,1,0,0,3
1365.079365,0,1,0,0,0,1,0,0,1,0,0,0,2
1307.692308,0,1,0,0,0,1,0,0,0,1,0,0,3
1681.253731,0,1,0,0,0,1,0,0,1,0,0,0,2
1999,0,1,0,0,0,1,0,1,0,0,0,0,3
1589.073171,0,1,0,0,0,1,0,0,1,0,0,0,2
1972.222222,0,1,0,0,0,1,0,0,1,0,0,0,2
2344.262295,0,1,0,0,0,1,0,0,1,0,0,0,2
2363.636364,0,1,0,0,0,1,1,0,0,0,0,0,3
1697.530864,0,1,0,0,0,1,0,0,1,0,0,0,3
2123.584277,0,1,0,0,0,1,0,0,0,1,0,0,3
1998.001998,0,1,0,0,0,1,1,0,0,0,0,0,2
2125,0,1,0,0,1,0,0,1,0,0,0,0,1
1890.625,0,1,0,0,0,1,1,0,0,0,0,0,2
1847.826087,0,0,1,0,1,0,0,0,1,0,0,0,3
3200,0,1,0,0,0,1,1,0,0,0,0,0,3
1590.886364,1,0,0,0,1,0,0,0,1,0,0,0,2
1860.645161,0,1,0,0,0,1,0,0,0,1,0,0,3
2168.727891,0,1,0,0,0,1,0,0,1,0,0,0,3
2252.388235,0,1,0,0,0,1,0,0,1,0,0,0,3
2544.545455,0,1,0,1,0,0,1,0,0,0,0,1,4
2818.181818,0,1,0,0,0,1,1,0,0,0,0,1,3
1439.252336,0,1,0,0,0,1,0,0,1,0,0,0,2
2290.890909,0,1,0,0,0,1,1,0,0,0,0,1,2
1648.351648,0,1,0,0,0,1,0,0,1,0,0,1,2
2301.882353,0,1,0,0,0,1,0,0,1,0,0,1,2
1969.230769,1,0,0,0,1,0,1,0,0,0,0,1,2
1312.615955,0,1,0,0,0,1,0,0,1,0,0,1,2
1553.370968,0,1,0,0,0,1,0,0,1,0,0,1,3
1887.4,0,1,0,0,0,1,0,0,1,0,0,1,3
1786.444444,0,1,0,0,0,1,0,0,1,0,0,1,2
1846.870968,0,1,0,0,0,1,0,0,1,0,0,1,2
1348.484848,1,0,0,0,1,0,0,1,0,0,0,1,2
1500,0,1,0,0,0,1,0,0,1,0,0,1,2
1700,0,1,0,0,0,1,0,0,1,0,0,1,3
2139.534884,0,0,1,0,0,1,0,0,1,0,0,1,2
2142.857143,0,1,0,0,0,1,0,0,0,1,0,0,3
1875,0,1,0,0,0,1,0,1,0,0,0,0,2
2287.671233,0,1,0,0,0,1,0,0,1,0,0,0,2
1305,0,1,0,0,0,1,0,0,1,0,0,0,2
2282.846961,0,1,0,0,0,1,1,0,0,0,0,0,3
1900,0,1,0,0,0,1,1,0,0,0,0,0,2
2273.839618,0,1,0,0,0,1,1,0,0,0,0,0,2
1382.032466,0,1,0,0,0,1,0,0,1,0,0,0,1
1757.281553,0,1,0,0,0,1,0,0,1,0,0,0,3
1773.584906,0,1,0,0,0,1,0,0,1,0,0,0,3
1650,0,1,0,0,0,1,0,0,1,0,0,1,1
1301.587302,0,1,0,0,0,1,0,0,1,0,0,1,2
1349.122807,0,1,0,0,0,1,0,0,1,0,0,1,2
1304.054054,0,1,0,0,0,1,0,0,1,0,0,1,2
1700,0,1,0,0,0,1,0,0,1,0,0,1,3
2316.666667,1,0,0,0,1,0,0,0,1,0,0,1,2
1425,0,1,0,0,0,1,1,0,0,0,0,1,4
1626.168224,0,1,0,0,0,1,0,0,1,0,0,1,2
1611.940299,0,1,0,0,0,1,0,0,1,0,0,1,2
1607.476636,0,1,0,0,0,1,0,0,1,0,0,0,3
1577.981651,0,1,0,0,0,1,0,0,1,0,0,0,3
1250,0,1,0,0,0,1,0,1,0,0,0,1,3
2183.823529,0,1,0,0,0,1,0,0,1,0,0,1,2
1058.394161,0,1,0,0,0,1,0,0,1,0,0,1,3
3956.834532,0,1,0,0,0,1,0,1,0,0,0,1,3
2200,0,1,0,0,1,0,1,0,0,0,0,1,1
1067.816092,0,1,0,0,0,1,0,0,1,0,0,1,2
1600,0,1,0,0,0,1,0,0,1,0,0,1,2
1507.8125,0,1,0,0,0,1,0,0,1,0,0,1,2
1700,0,1,0,0,0,1,0,0,1,0,0,1,2
1620.599105,0,1,0,0,0,1,0,0,1,0,0,0,3
2741.935484,0,1,0,0,1,0,1,0,0,0,0,0,4
2279.134615,0,1,0,0,0,1,1,0,0,0,0,0,3
4200,0,1,0,0,0,1,1,0,0,0,0,0,4
1490,0,1,0,0,0,1,0,0,1,0,0,0,3
1689.655172,0,1,0,0,0,1,0,0,1,0,0,0,3
1468.757143,0,1,0,0,0,1,0,0,1,0,0,0,2
2292.857143,0,0,1,0,1,0,0,1,0,0,0,0,1
1720.588235,0,1,0,0,0,1,0,0,1,0,0,0,2
1590.909091,1,0,0,0,1,0,0,0,1,0,0,0,3
1507.8125,0,1,0,0,0,1,0,0,1,0,0,0,2
1300,0,1,0,0,0,1,0,0,1,0,0,1,2
5000,0,1,0,0,1,0,1,0,0,0,0,1,2
2372.881356,0,1,0,1,0,0,1,0,0,0,0,1,3
1747.5,0,1,0,0,0,1,1,0,0,0,0,1,1
1414.285714,1,0,0,0,1,0,0,0,1,0,0,1,2
1366.459627,0,1,0,0,0,1,0,0,1,0,0,1,3
2083.333333,0,1,0,0,0,1,0,0,0,1,0,1,3
1662.337662,1,0,0,0,1,0,0,0,1,0,0,1,2
1462.184874,0,1,0,0,0,1,0,0,1,0,0,1,3
1846.153846,1,0,0,0,1,0,0,1,0,0,0,1,2
2580,0,1,0,0,0,1,0,0,1,0,0,1,3
1813.636364,0,1,0,0,0,1,0,0,1,0,0,1,3
2164.179104,0,1,0,0,0,1,0,0,1,0,0,1,2
1923.076923,1,0,0,0,1,0,0,1,0,0,0,1,2
1496,0,1,0,0,0,1,0,0,1,0,0,1,1
1536.082474,0,1,0,0,0,1,0,0,1,0,0,1,2
1874.988636,0,1,0,0,0,1,0,1,0,0,0,1,2
1638.554217,0,1,0,0,0,1,0,1,0,0,0,1,2
2297.297297,0,0,1,0,0,1,1,0,0,0,0,1,2
2387.096774,1,0,0,0,1,0,0,1,0,0,1,1,3
2600,0,1,0,0,0,1,1,0,0,0,1,1,2
1490.384615,0,1,0,0,0,1,0,0,1,0,1,1,3
749.98,1,0,0,0,1,0,0,0,0,1,1,1,3
1893.333333,0,1,0,0,1,0,1,0,0,0,1,1,2
2746.987952,0,1,0,0,1,0,1,0,0,0,1,1,2
1703.703704,0,1,0,0,0,1,1,0,0,0,1,1,2
1673.44898,0,1,0,0,0,1,0,0,1,0,1,1,1
1400,0,1,0,0,0,1,0,0,1,0,1,1,1
2825.675676,0,1,0,0,0,1,0,0,1,0,1,1,1
1539.473684,0,0,1,0,0,1,0,0,1,0,1,1,3
2379,0,1,0,0,1,0,1,0,0,0,1,1,3
1320.895522,0,1,0,0,0,1,0,0,1,0,1,1,2
1597.701149,0,1,0,0,1,0,1,0,0,0,0,0,2
1050,0,1,0,0,0,1,0,0,1,0,0,0,3
4196.428571,0,1,0,1,0,0,1,0,0,0,0,0,2
2000,0,1,0,0,0,1,0,0,1,0,0,0,2
2041.09589,0,1,0,0,0,1,0,0,1,0,0,0,2
2250,0,1,0,0,0,1,0,0,0,1,0,0,2
2413.793103,0,1,0,0,0,1,0,0,1,0,0,0,3
1587.301587,0,1,0,0,0,1,0,1,0,0,0,1,3
1246.183673,0,1,0,0,0,1,0,0,0,1,0,1,1
1897.765534,1,0,0,0,1,0,0,0,1,0,0,1,2
1766.666667,0,1,0,0,0,1,0,0,1,0,0,1,2
1600,0,1,0,0,0,1,0,0,1,0,0,1,3
1250,0,1,0,0,0,1,0,0,1,0,0,1,3
1567.164179,0,1,0,0,0,1,0,0,1,0,0,1,2
1216.494845,0,1,0,0,0,1,0,0,1,0,0,1,2
1316.397229,0,1,0,0,0,1,0,1,0,0,0,1,2
1450.847458,0,1,0,0,0,1,0,0,1,0,0,1,2
2605.263158,0,1,0,0,1,0,0,0,1,0,0,1,2
1599.529412,0,1,0,0,0,1,0,0,1,0,0,1,2
2605.263158,0,1,0,0,1,0,0,0,1,0,0,1,2
2600,0,1,0,0,0,1,1,0,0,0,0,1,2
1361.445783,0,1,0,0,0,1,0,0,1,0,0,1,3
1928.070175,1,0,0,0,1,0,1,0,0,0,0,1,2
1722.24359,0,1,0,0,0,1,0,0,1,0,0,1,3
2426.470588,0,0,1,0,1,0,0,0,1,0,0,1,2
3400,0,1,0,1,0,0,1,0,0,0,0,1,3
1362.068966,0,1,0,0,0,1,0,0,1,0,1,1,2
1227.272727,0,1,0,0,0,1,0,1,0,0,1,1,3
2126.582278,0,1,0,0,0,1,0,0,1,0,0,0,2
2000,0,1,0,0,0,1,0,0,0,1,0,0,4
2000,0,1,0,0,0,1,0,0,0,1,0,0,4
1699.848837,0,1,0,0,0,1,0,0,1,0,0,0,2
1824.39726,0,1,0,0,0,1,0,0,1,0,0,0,2
1340.378571,0,1,0,0,0,1,0,0,1,0,0,0,3
1397.889571,0,1,0,0,0,1,0,0,1,0,0,0,3
1609.52381,0,1,0,0,0,1,0,0,1,0,0,0,3
2792.307692,0,1,0,0,0,1,0,1,0,0,0,1,2
1606.896552,1,0,0,0,1,0,0,1,0,0,0,1,3
2382.222222,0,1,0,0,0,1,0,0,1,0,0,1,1
1546.640625,0,1,0,0,0,1,0,1,0,0,0,1,2
2413.793103,0,1,0,0,0,1,0,0,1,0,0,1,3
1245.570175,0,1,0,0,0,1,0,1,0,0,0,1,3
1690.322581,0,1,0,0,0,1,0,0,1,0,0,1,4
1531.111111,0,1,0,0,0,1,0,1,0,0,0,1,2
1495.454545,0,1,0,0,0,1,0,0,1,0,0,1,2
1500,0,1,0,0,0,1,0,0,1,0,0,1,2
1324.719101,1,0,0,0,1,0,0,0,1,0,1,1,3
1296.045455,0,1,0,0,0,1,0,0,1,0,1,1,2
1395.588235,0,1,0,0,0,1,1,0,0,0,1,1,2
1700,0,1,0,0,0,1,0,1,0,0,1,1,1
2141.558442,0,1,0,0,0,1,0,0,1,0,1,1,2
1140,0,1,0,0,0,1,0,0,1,0,1,1,3
2800.810606,0,1,0,0,0,1,0,1,0,0,1,1,3
2805.057803,0,1,0,0,0,1,0,1,0,0,1,1,3
2803.298701,0,1,0,0,0,1,0,1,0,0,1,1,3
2787.376147,0,1,0,0,0,1,0,1,0,0,1,1,2
2791.987179,0,1,0,0,0,1,0,1,0,0,1,1,2
1600,1,0,0,0,1,0,0,0,1,0,1,1,3
1666.333333,1,0,0,0,1,0,0,0,1,0,1,1,1
1824.39726,0,1,0,0,0,1,0,0,1,0,1,1,2
1288.461538,0,1,0,0,1,0,0,0,0,1,1,1,2
1586.440678,0,1,0,0,0,1,0,0,0,1,1,1,2
1950,0,1,0,0,0,1,0,0,1,0,1,1,2
1866.666667,0,1,0,0,0,1,0,0,0,1,1,1,4
1698.75,0,1,0,0,0,1,0,1,0,0,1,1,2
2296.511628,0,1,0,0,0,1,0,0,1,0,1,1,2
1485.507246,0,1,0,0,0,1,0,0,1,0,1,1,2
1427.631579,0,1,0,0,0,1,0,0,1,0,1,1,2
1427.083333,0,1,0,0,0,1,0,0,1,0,0,0,1
1422.764228,0,1,0,0,0,1,0,0,1,0,0,0,3
3983.333333,0,1,0,1,0,0,1,0,0,0,0,1,2
2206.458716,0,1,0,0,0,1,0,0,1,0,0,1,3
1367.088608,0,1,0,0,0,1,0,0,1,0,0,1,2
1360,0,1,0,0,0,1,0,0,1,0,0,1,3
1291.666667,0,1,0,0,0,1,0,0,1,0,0,1,1
2100,0,1,0,0,0,1,0,0,1,0,0,1,2
2413.714286,0,1,0,0,0,1,0,0,1,0,0,1,2
1364.834337,0,1,0,0,0,1,0,0,1,0,0,1,3
1489.361702,0,1,0,0,0,1,0,0,1,0,0,1,3
969.3877551,0,1,0,0,1,0,0,0,1,0,0,1,4
1712.328767,0,1,0,0,0,1,0,0,0,1,0,1,3
934.5794393,0,1,0,0,0,1,0,0,1,0,0,1,3
2782.608696,0,1,0,0,1,0,0,1,0,0,0,1,4
1632.222222,0,1,0,0,0,1,0,0,1,0,0,1,3
1548.211367,0,1,0,0,0,1,0,0,1,0,0,1,2
1661.315789,0,1,0,0,0,1,0,0,1,0,0,1,2
1584.507042,0,0,1,0,0,1,0,0,1,0,0,1,2
1922.104198,0,1,0,0,0,1,0,0,1,0,0,1,2
1345.37037,0,1,0,0,0,1,0,1,0,0,1,0,3
1142.105263,0,1,0,0,0,1,0,1,0,0,1,0,2
1923.076923,1,0,0,0,1,0,0,0,1,0,1,0,2
3989.473684,0,1,0,0,1,0,1,0,0,0,1,0,3
2548.387097,0,1,0,0,1,0,1,0,0,0,1,0,2
1326.595745,0,1,0,0,0,1,0,0,1,0,1,0,3
1335.294118,0,1,0,0,0,1,0,0,1,0,1,0,1
1392.307692,0,1,0,0,0,1,0,0,1,0,1,0,2
1500,0,1,0,0,0,1,0,0,1,0,1,0,3
1500,0,1,0,0,0,1,0,0,1,0,1,0,2
1500,0,1,0,0,0,1,0,0,1,0,1,0,2
4347.826087,0,1,0,1,0,0,1,0,0,0,1,0,2
1449.55102,0,1,0,0,0,1,0,1,0,0,1,0,3
2215.189873,0,1,0,0,0,1,0,0,1,0,1,0,2
1853.333333,0,1,0,0,0,1,0,0,1,0,1,0,2
2199.973636,0,1,0,0,0,1,0,0,1,0,1,0,4
2199.98156,0,1,0,0,0,1,0,0,1,0,1,0,3
2175.63818,0,1,0,0,0,1,0,0,1,0,1,0,2
2200.069408,0,1,0,0,0,1,0,0,1,0,1,0,2
1540,0,1,0,0,0,1,0,0,1,0,1,0,3
1540,0,1,0,0,0,1,0,0,1,0,1,0,3
1540,0,1,0,0,0,1,0,0,1,0,1,0,4
1571.428571,0,1,0,0,0,1,0,0,1,0,0,0,2
1571.428571,0,1,0,0,0,1,0,0,1,0,0,0,2
1431.423438,0,1,0,0,0,1,0,0,1,0,0,0,3
1824.465753,0,1,0,0,0,1,1,0,0,0,0,0,2
1557.377049,1,0,0,0,1,0,0,1,0,0,0,0,2
1300,0,1,0,0,0,1,0,0,1,0,0,0,3
1392.207792,0,1,0,0,0,1,0,0,1,0,1,0,2
1050,0,1,0,0,0,1,0,0,1,0,1,0,3
1622.153846,0,1,0,0,0,1,0,0,1,0,1,0,2
1800,0,1,0,0,0,1,0,0,1,0,1,0,3
3636.363636,0,1,0,0,0,1,0,0,1,0,1,0,3
1593.508652,0,1,0,0,0,1,0,0,1,0,1,0,4
1540,0,1,0,0,0,1,0,0,1,0,1,0,2
2000,0,1,0,0,0,1,0,1,0,0,0,0,3
2138.461538,0,1,0,0,0,1,1,0,0,0,0,0,2
1987.804878,1,0,0,0,1,0,0,0,1,0,0,0,4
1470.588235,0,1,0,0,1,0,0,1,0,0,0,0,3
3111.111111,0,1,0,1,0,0,1,0,0,0,0,0,4
1352.140187,0,1,0,0,0,1,0,1,0,0,0,0,3
2065.868263,0,1,0,0,0,1,1,0,0,0,0,1,3
1598.886957,0,1,0,0,0,1,0,0,1,0,0,1,3
1590.367347,0,1,0,0,0,1,0,0,1,0,0,1,3
1789.473684,1,0,0,0,1,0,1,0,0,0,0,1,4
2293.333333,0,0,1,0,1,0,0,0,1,0,0,1,3
1700,0,1,0,0,0,1,0,0,1,0,0,0,3
2542.857143,0,0,1,0,1,0,0,1,0,0,0,0,3
1206.765957,0,1,0,0,0,1,0,0,1,0,0,0,2
1203.081081,0,1,0,0,0,1,0,0,1,0,0,0,2
1209.371429,0,1,0,0,0,1,0,0,1,0,0,0,2
1200.893617,0,1,0,0,0,1,0,0,1,0,0,0,3
1207.32,0,1,0,0,0,1,0,0,1,0,0,0,3
1203.081081,0,1,0,0,0,1,0,0,1,0,0,0,2
1210.833333,0,1,0,0,0,1,0,0,1,0,0,0,2
1210.833333,0,1,0,0,0,1,0,0,1,0,0,0,2
1207.32,0,1,0,0,0,1,0,0,1,0,0,0,3
1207.32,0,1,0,0,0,1,0,0,1,0,0,0,3
1203.081081,0,1,0,0,0,1,0,0,1,0,0,0,2
1207.32,0,1,0,0,0,1,0,0,1,0,0,0,3
1210.833333,0,1,0,0,0,1,0,0,1,0,0,0,2
1200.893617,0,1,0,0,0,1,0,0,1,0,0,0,3
1724.555556,0,1,0,0,0,1,0,0,0,1,0,0,2
1700.425,0,1,0,0,0,1,0,0,0,1,0,0,3
1718.049383,0,1,0,0,0,1,0,0,0,1,0,0,3
1716,0,1,0,0,0,1,0,0,0,1,0,0,3
1727.661017,0,1,0,0,0,1,0,0,0,1,0,0,2
1706.538462,0,1,0,0,0,1,0,0,0,1,0,0,2
1600.4,0,1,0,0,0,1,0,0,0,1,0,0,3
1616.987654,0,1,0,0,0,1,0,0,0,1,0,0,3
1615.058824,0,1,0,0,0,1,0,0,0,1,0,0,3
1610.549451,0,1,0,0,0,1,0,0,0,1,0,0,3
1147.459459,0,1,0,0,0,1,0,0,0,1,0,0,2
938.4423077,0,1,0,0,0,1,0,0,0,1,0,0,2
911.2258065,0,1,0,0,0,1,0,0,0,1,0,0,2
907.4653465,0,1,0,0,0,1,0,0,0,1,0,0,2
1168.637681,0,1,0,0,0,1,0,0,0,1,0,0,2
2310,0,1,0,0,0,1,0,1,0,0,0,0,3
1818.181818,0,1,0,1,0,0,1,0,0,0,0,0,3
1403.209677,1,0,0,0,1,0,0,1,0,0,0,0,2
1377.880184,0,1,0,0,0,1,0,0,0,1,0,0,4
1300,1,0,0,0,1,0,0,0,1,0,0,0,4
1616.27907,1,0,0,0,1,0,0,1,0,0,0,1,3
1808.203704,0,1,0,0,0,1,1,0,0,0,0,1,3
1404.621658,0,1,0,0,0,1,0,0,1,0,0,1,2
1586.66,0,1,0,0,0,1,0,0,1,0,0,1,4
1480.990476,0,1,0,0,0,1,0,0,1,0,0,1,3
3048.780488,1,0,0,0,1,0,0,1,0,0,0,1,3
1666.666667,1,0,0,0,1,0,0,1,0,0,0,1,3
2272.727273,0,1,0,0,1,0,1,0,0,0,0,1,2
1616.911765,0,1,0,0,1,0,0,1,0,0,1,1,2
1953.846154,1,0,0,0,1,0,0,1,0,0,1,1,2
1243.902439,0,1,0,0,0,1,0,1,0,0,1,1,3
900,0,1,0,0,0,1,0,0,1,0,1,1,3
1812.315789,0,1,0,0,0,1,0,0,1,0,1,1,2
1367.081967,0,1,0,0,0,1,0,0,1,0,1,1,2
1360.9375,0,1,0,0,0,1,0,0,1,0,1,1,2
1373.913043,1,0,0,0,1,0,0,1,0,0,1,1,4
1807.906542,0,1,0,0,0,1,0,0,0,1,1,1,3
1270,0,0,1,0,0,1,0,1,0,0,0,1,3
1858.974359,1,0,0,0,1,0,0,0,1,0,0,1,3
1937.4875,1,0,0,0,0,1,0,1,0,0,0,1,3
2429.604938,0,1,0,0,1,0,0,0,1,0,0,1,3
2603.09375,0,1,0,0,1,0,0,0,1,0,0,1,2
3287.698611,0,1,0,0,1,0,0,1,0,0,0,1,3
1806.956522,0,1,0,0,0,1,1,0,0,0,0,1,3
3486,0,1,0,0,1,0,0,1,0,0,0,1,3
1687.922078,0,1,0,0,0,1,0,0,1,0,0,1,2
2668.918919,0,0,1,0,1,0,0,0,1,0,1,1,3
1884.615385,0,1,0,0,0,1,0,0,1,0,1,1,3
1600,0,1,0,0,0,1,0,0,1,0,1,1,2
1654.70852,0,1,0,0,0,1,0,0,1,0,1,1,4
1871.428571,0,1,0,0,0,1,0,0,1,0,1,1,3
1867.708333,0,1,0,0,0,1,0,0,1,0,1,1,3
1841.176471,0,1,0,0,0,1,0,0,1,0,1,1,3
1827.586207,0,1,0,0,0,1,0,0,1,0,1,1,1
1787.5,0,1,0,0,0,1,0,0,1,0,1,1,2
1825.396825,0,1,0,0,0,1,0,0,1,0,0,0,2
2017.241379,1,0,0,0,1,0,0,1,0,0,0,0,2
2025.316456,0,1,0,0,0,1,0,0,1,0,0,1,2
1372.641509,0,1,0,0,0,1,0,0,0,1,0,1,2
1513.157895,0,1,0,0,0,1,0,0,0,1,0,1,3
1943.865979,0,1,0,0,0,1,0,1,0,0,0,1,3
1965.482759,0,0,1,0,1,0,0,0,1,0,0,1,1
1360.649123,0,1,0,0,0,1,0,1,0,0,0,1,2
1363.348315,0,1,0,0,0,1,0,1,0,0,0,1,3
1604.938272,0,1,0,0,0,1,0,0,1,0,0,1,2
2206.896552,0,1,0,0,0,1,0,0,1,0,0,1,2
2120,0,1,0,0,0,1,0,0,1,0,0,1,3
2329.411765,0,1,0,0,0,1,0,1,0,0,0,1,3
1067.226891,0,1,0,1,0,0,1,0,0,0,0,1,4
1300,1,0,0,0,1,0,0,0,1,0,0,1,4
1611.443056,0,1,0,0,0,1,0,1,0,0,0,1,2
1621.621622,0,1,0,0,0,1,0,0,0,1,1,1,2
1499.117647,0,1,0,0,0,1,0,0,0,1,1,1,3
1782.585366,0,1,0,0,0,1,0,0,1,0,1,1,2
2210.463576,0,1,0,0,0,1,0,0,1,0,1,1,4
2207.478261,0,1,0,0,0,1,0,0,1,0,0,0,3
2210.463576,0,1,0,0,0,1,0,0,1,0,0,0,4
1473.101124,0,1,0,0,0,1,0,0,0,1,0,0,2
1717.948718,0,1,0,0,1,0,1,0,0,0,0,0,2
1760.927152,0,1,0,0,0,1,0,0,1,0,0,0,3
2564.864865,0,1,0,0,0,1,0,0,1,0,0,0,2
2074.065168,0,1,0,0,0,1,1,0,0,0,0,0,3
2489.583333,1,0,0,0,1,0,0,1,0,0,0,1,4
4000,0,1,0,0,1,0,1,0,0,0,0,1,3
1666.655556,1,0,0,0,1,0,0,1,0,0,0,1,3
1762.558227,0,1,0,0,0,1,0,0,1,0,0,1,3
2083.333333,0,1,0,0,0,1,0,0,1,0,0,1,2
2230.769231,0,1,0,0,0,1,0,0,1,0,0,1,2
1590,0,1,0,0,0,1,0,1,0,0,0,1,3
1655.172414,0,1,0,0,0,1,0,0,0,1,0,1,2
1861.111111,0,1,0,0,1,0,0,0,1,0,0,1,2
1478.032432,0,1,0,0,0,1,0,0,1,0,0,0,3
1736.842105,0,1,0,0,0,1,0,0,0,1,0,0,3
1554.794521,0,1,0,0,0,1,0,0,0,1,0,0,2
1422.680412,1,0,0,0,0,1,0,0,1,0,1,0,3
2800,0,1,0,1,0,0,1,0,0,0,1,1,4
1500,0,1,0,0,0,1,0,0,1,0,1,1,2
2648.93617,0,1,0,0,0,1,0,0,1,0,1,1,3
5152.173913,0,1,0,0,0,1,0,1,0,0,1,1,4
2283.333333,1,0,0,0,1,0,0,1,0,0,1,1,3
1400.329412,0,1,0,0,0,1,0,1,0,0,1,1,3
1865.671642,0,1,0,0,0,1,0,0,1,0,1,1,3
1794.871795,1,0,0,0,1,0,0,0,1,0,1,1,3
1400.66968,0,1,0,0,0,1,0,0,1,0,1,1,2
1755.319149,1,0,0,0,1,0,0,0,1,0,1,1,2
1443.907563,0,1,0,0,0,1,0,0,1,0,1,1,3
1434,0,1,0,0,0,1,0,0,1,0,1,1,2
1345.422018,0,1,0,0,0,1,0,0,1,0,1,1,3
1592.727273,0,1,0,0,0,1,0,0,1,0,1,1,3
1671.111111,1,0,0,0,1,0,0,1,0,0,1,1,1
2536.764706,0,1,0,0,0,1,0,1,0,0,1,1,4
2625,1,0,0,0,1,0,0,1,0,0,1,1,3
1500,0,1,0,0,0,1,0,0,0,1,1,1,2
2666.666667,0,1,0,0,0,1,0,0,1,0,1,1,3
2688.997502,0,1,0,0,0,1,0,0,1,0,0,0,2
1590.978261,0,1,0,0,0,1,0,0,1,0,0,0,3
2920.353982,0,1,0,0,0,1,1,0,0,0,0,1,3
1465.116279,0,0,1,0,1,0,0,1,0,0,0,1,3
1855.714286,0,1,0,0,0,1,0,0,1,0,0,1,2
2666.666667,0,1,0,0,0,1,1,0,0,0,0,1,1
3075.65324,0,1,0,0,0,1,0,1,0,0,0,1,4
2286.596996,0,1,0,0,0,1,0,1,0,0,0,1,4
2286.275787,0,1,0,0,0,1,0,1,0,0,0,1,3
2286.600745,0,1,0,0,0,1,0,1,0,0,0,1,2
2162.849401,0,1,0,0,0,1,0,1,0,0,0,1,2
1542.253521,0,1,0,0,0,1,0,0,1,0,0,1,4
1546.875,0,1,0,0,0,1,0,0,1,0,0,1,2
1525.641026,0,1,0,0,0,1,0,0,1,0,0,0,2
1801.428571,0,1,0,0,0,1,1,0,0,0,0,0,2
1550,1,0,0,0,1,0,0,1,0,0,0,0,2
1681.818182,0,1,0,0,0,1,0,0,1,0,0,0,3
1571.428571,1,0,0,0,1,0,0,1,0,0,0,0,2
1768.292683,0,1,0,0,0,1,0,0,0,1,0,0,2
2422.727273,1,0,0,0,1,0,0,1,0,0,0,1,3
2422.727273,1,0,0,0,1,0,0,1,0,0,0,1,3
